Date,Income/Expenditure Amount
2023-06-02,147.5431222
2023-05-27,211.8819995
2023-07-01,493.973285
2023-06-05,48.04559748
2024-03-24,247.3855176
2024-03-14,266.4371995
2023-08-10,56.83020936
2023-08-30,259.7536923
2023-12-05,134.710387
2024-02-06,247.1717051
2024-02-23,219.009188
2024-03-12,492.9216246
2023-09-26,234.368286
2024-04-23,52.83138437
2023-10-27,112.3698999
2023-06-18,75.14718514
2023-05-18,338.1810716
2023-08-02,96.62362532
2023-07-30,246.8080578
2024-02-03,267.088394
2023-12-09,682.7343667
2024-02-14,401.1870957
2023-06-24,519.5870919
2023-11-05,221.3877808
2024-02-13,44.62188965
2024-04-01,784.5854028
2023-09-27,335.5985301
2023-06-13,329.0430251
2023-08-30,53.63975967
2023-07-30,584.5890533
2023-11-20,534.2391882
2023-08-23,71.23277631
2023-07-08,523.0993859
2024-02-05,357.3218558
2023-07-29,86.3064821
2023-12-27,70.35655715
2023-10-03,35.63000982
2023-10-16,120.6438846
2023-07-30,130.8001994
2023-05-13,266.280193
2023-07-04,101.8532206
2024-01-18,128.2691744
2023-09-20,160.4759119
2024-01-22,615.3373142
2024-04-09,53.11406115
2023-09-22,548.8553353
2024-04-20,95.99268057
2023-09-26,626.9065589
2024-04-02,58.34795605
2023-12-13,331.3350374
2024-02-18,419.9328974
2023-12-18,258.9058067
2023-10-25,58.00399655
2023-06-04,308.8450624
2023-06-06,152.0625795
2024-03-24,77.22779852
2023-11-20,218.2473644
2023-08-06,96.2882464
2023-10-03,26.98538215
2023-08-14,677.7021695
2023-09-19,25.58950024
2023-07-13,69.70217452
2023-12-26,90.82742074
2023-11-09,572.0852988
2024-01-07,489.8262665
2024-03-06,229.0997782
2024-01-03,409.4825241
2024-02-08,179.7651624
2023-05-23,148.531573
2023-12-16,270.3282266
2023-09-13,219.8525154
2023-05-03,220.3528876
2023-11-22,114.9616395
2024-02-18,487.8537001
2023-05-31,24.47928733
2024-01-30,293.0849934
2023-06-13,26.1734604
2023-11-20,368.7626241
2023-06-06,279.8986421
2023-07-27,37.6010243
2024-02-21,313.7077053
2024-01-28,743.2955073
2023-07-23,74.80482306
2024-01-02,80.82713431
2023-09-03,51.59991073
2023-08-12,186.7975338
2023-06-28,67.34818685
2023-09-16,385.9455561
2024-02-16,257.7707562
2023-06-24,226.6345547
2023-09-14,188.4722055
2024-04-19,96.32615217
2023-09-27,96.8282594
2024-03-20,424.035554
2023-05-03,280.4871534
2024-03-14,640.1009824
2024-03-29,458.816587
2023-06-16,75.78698083
2024-03-24,163.6983848
2023-09-30,307.4622665
2024-01-07,486.1726469
2023-06-16,237.6277302
2024-02-26,205.1052771
2023-06-21,244.8678525
2023-08-22,32.21156556
2024-01-04,244.8127959
2023-09-27,293.9968362
2023-06-10,155.1184595
2023-06-09,469.5198752
2023-12-03,336.4276493
2023-11-24,322.9478171
2023-05-04,288.9249993
2023-11-18,170.2678153
2023-08-18,188.5236518
2024-03-04,135.2582861
2024-02-03,299.4958572
2024-04-12,149.7946172
2023-08-16,320.5863931
2023-07-31,791.2061293
2023-11-20,192.2226868
2023-05-07,195.9820519
2023-05-11,516.6662377
2023-10-16,238.3738445
2024-03-08,217.5384458
2023-05-21,512.2421293
2023-10-18,60.7311439
2023-10-06,69.56462981
2024-01-28,124.22643
2023-07-28,178.0514802
2023-07-10,103.1229559
2024-01-24,424.6063462
2023-10-28,22.1454594
2023-11-28,127.4213749
2023-09-19,326.4273268
2023-11-19,362.6307788
2023-12-11,112.5861566
2023-11-04,108.6750247
2023-08-22,151.5581119
2023-05-30,339.0636091
2023-08-18,253.6109149
2024-01-27,451.6398765
2024-04-09,165.2449167
2023-05-10,249.8966773
2024-04-23,361.3972435
2023-06-14,12.92375876
2024-02-14,209.9181367
2024-03-10,188.5085572
2023-09-11,98.87517058
2024-03-03,609.6510851
2024-03-21,290.4759628
2023-09-26,456.8570624
2023-11-01,141.503085
2023-07-30,68.7570758
2023-09-28,103.2749855
2023-05-25,146.1660293
2023-06-25,111.9561559
2023-07-21,37.96400965
2023-10-04,78.78030725
2023-06-24,289.2567632
2023-09-15,86.44614427
2024-03-15,108.3212062
2024-04-09,51.3577039
2023-08-05,164.2581298
2023-12-23,396.4233248
2024-01-07,658.8609292
2023-10-31,57.7242988
2023-11-27,26.41103742
2024-04-12,169.0704655
2023-12-09,599.4605031
2023-06-06,217.005968
2024-04-18,287.53812
2023-04-30,275.8579751
2023-09-20,131.1012868
2024-02-17,648.1068561
2024-03-06,158.6798941
2023-06-08,252.8515181
2024-03-11,344.2085166
2023-05-30,194.1397297
2024-01-26,576.5879478
2023-10-24,48.25845627
2023-12-06,25.25963867
2024-02-07,268.2377365
2023-08-10,46.16234932
2023-05-03,43.17803153
2024-02-21,89.28665108
2023-07-04,194.4385835
2023-06-07,259.3826964
2023-12-26,288.1014586
2023-10-14,51.02559538
2024-01-11,120.7481907
2024-02-20,257.7888956
2024-02-18,188.3237134
2024-02-12,44.74603621
2023-08-11,53.76019193
2023-10-24,141.4667852
2023-07-22,229.110315
2023-06-16,330.3580081
2023-12-01,92.63260489
2023-08-07,245.8426847
2024-04-16,59.23929562
2024-04-20,108.1412213
2023-07-05,256.6449942
2024-03-12,538.3526959
2024-03-06,44.32928146
2024-01-30,41.94503704
2023-07-31,427.4820038
2024-03-04,189.2122966
2023-06-14,570.0137033
2023-06-24,254.9265671
2024-01-30,66.31400036
2023-08-15,121.5697475
2023-06-15,261.8122999
2023-06-23,387.991959
2023-11-28,178.1724288
2023-07-07,426.5793883
2024-02-07,606.3726843
2023-05-18,161.6582841
2023-10-15,70.12826154
2024-02-10,81.42823242
2023-10-17,159.1239465
2023-09-01,123.7661066
2023-07-27,237.848123
2024-03-27,438.0489989
2023-11-03,223.0851989
2023-08-02,137.8664099
2023-10-13,272.234555
2023-12-30,402.9437356
2024-02-01,432.5148108
2023-09-22,373.3871103
2023-10-27,466.4541256
2023-08-26,65.63471915
2023-11-12,56.88359391
2024-02-06,395.5124668
2023-12-16,249.2965637
2024-01-12,89.55688367
2023-10-14,73.5106401
2023-12-24,315.7056976
2024-02-15,145.6231267
2024-04-14,59.28662525
2023-07-14,121.6136256
2023-05-25,82.39976938
2023-06-05,207.2594617
2023-09-30,518.6669871
2024-03-17,148.1835836
2024-04-20,123.2092304
2024-04-26,314.996159
2023-08-03,149.0517077
2023-09-06,170.8508928
2023-11-13,623.6928713
2024-01-04,77.73039074
2023-11-05,340.036445
2023-10-25,303.1014024
2024-01-30,79.92692752
2023-06-03,212.3657227
2023-12-27,166.9333804
2023-05-25,166.5433287
2023-06-02,46.2358358
2023-09-04,381.3955485
2023-07-08,223.9794921
2023-09-13,280.5913492
2023-08-11,118.8384262
2023-07-02,445.0968647
2023-07-01,222.034675
2023-10-15,67.85309592
2024-03-15,400.3041019
2023-05-07,128.1049839
2023-05-22,47.50341082
2023-07-22,247.7140601
2023-05-07,303.8793749
2023-12-08,384.3958067
2024-01-20,405.7972189
2024-01-04,40.93556056
2023-09-11,95.48147328
2023-07-18,631.6924003
2024-03-06,85.71374246
2024-04-19,17.60151382
2024-02-17,244.6412808
2024-04-18,372.4458403
2023-05-09,68.27320552
2024-03-29,164.4978678
2023-11-10,237.1541649
2023-12-05,469.4382999
2023-12-04,80.11548115
2023-11-29,144.9444656
2024-04-22,90.35793936
2023-09-10,170.076508
2023-07-26,81.52338026
2023-09-08,191.3412188
2023-10-31,625.6984884
2024-03-31,180.1960907
2023-09-16,116.1614926
2023-07-05,69.7419131
2023-06-20,79.01328214
2024-03-16,569.5146905
2023-10-02,422.9865337
2023-10-26,340.5651419
2023-07-31,316.9833877
2023-10-18,157.7852919
2023-07-14,496.0724875
2023-10-22,162.8479335
2023-11-23,111.9328741
2023-08-25,203.6999687
2023-07-02,570.2237708
2023-07-16,69.67750345
2023-11-17,111.6781971
2023-07-25,230.3824675
2023-06-07,113.8648779
2023-05-15,145.5896319
2023-09-07,311.7542807
2024-02-21,161.1689308
2023-10-22,78.13120357
2023-05-18,137.9594825
2023-09-16,64.7827286
2023-05-17,36.13774053
2023-05-14,392.136721
2023-05-28,69.18555344
2023-10-17,97.42093698
2024-04-02,625.8574304
2023-12-29,46.84561682
2024-03-04,484.9611315
2024-03-02,191.0040548
2023-07-05,211.5805974
2023-10-04,97.05430937
2023-07-16,318.1388519
2024-03-10,174.3768015
2023-07-22,266.6984903
2023-07-25,517.4502804
2023-08-07,63.72212706
2023-12-24,209.8514872
2023-06-08,242.0014571
2023-11-07,659.0303478
2023-09-26,52.62581078
2023-05-21,310.2902933
2023-07-08,567.3652564
2024-03-21,95.52815001
2023-05-04,533.3742333
2023-07-14,79.96175595
2023-09-13,286.2939615
2023-05-09,502.8300005
2023-05-10,235.6879912
2023-07-31,106.54173
2023-10-15,33.60245158
2024-02-28,51.5073806
2024-03-18,382.5766551
2024-02-12,103.0337552
2023-08-25,268.2419232
2023-10-28,51.46932244
2024-02-13,504.3337674
2023-12-22,556.1469859
2023-09-27,195.6045945
2023-07-27,444.7358965
2023-09-30,66.43614741
2024-01-25,84.91224321
2023-05-17,133.9280202
2023-07-26,431.8993674
2024-04-21,157.9293252
2023-10-13,99.83515795
2023-08-01,406.3705013
2023-10-03,114.2192606
2023-12-05,210.4102417
2024-04-28,124.2769154
2024-03-09,306.5089362
2024-01-16,307.4862115
2023-12-24,260.9052641
2023-12-06,36.27402848
2023-06-24,76.19289299
2023-08-08,246.8426035
2023-10-02,299.3305475
2023-11-22,230.9308632
2023-09-19,227.663031
2023-06-24,219.0547848
2023-06-01,179.8228789
2023-10-08,447.8955761
2023-10-23,204.3617873
2023-11-04,420.8918127
2023-10-03,214.6829595
2024-03-24,66.24770127
2023-10-10,221.8564128
2024-03-15,114.8018726
2023-12-28,189.4125261
2023-06-26,112.4578591
2023-10-13,317.0213654
2023-06-17,291.9999271
2023-07-03,79.41237442
2023-08-31,48.34720483
2024-02-17,180.4574031
2023-11-03,136.6467108
2024-01-24,257.870148
2024-01-31,134.6740097
2023-11-29,328.0578688
2023-12-11,87.53865603
2023-06-25,82.981789
2023-05-09,278.4534423
2024-04-11,535.6982604
2023-08-20,106.1838819
2023-07-21,426.2914689
2023-10-11,150.8284098
2024-03-02,174.0779166
2023-09-13,162.8620097
2023-07-14,214.8154292
2023-07-23,524.6659869
2023-11-21,468.0714748
2023-06-10,68.92073234
2023-08-16,178.364626
2024-01-28,178.9195972
2023-06-25,429.1533548
2023-10-13,95.01488314
2023-06-09,259.0640588
2024-04-02,62.44776421
2024-04-11,137.3367974
2024-01-16,89.29449797
2023-12-21,280.4822083
2023-10-16,22.59862221
2023-06-10,400.8776601
2023-06-02,463.4471074
2023-06-28,187.0933488
2024-02-11,424.0073586
2024-01-11,28.89342947
2024-04-07,165.7067042
2023-09-13,83.59705395
2024-02-20,160.1146954
2024-04-04,149.7105201
2024-03-09,179.0874019
2024-03-17,290.190755
2023-07-29,347.4874825
2023-07-02,307.7965807
2024-01-16,678.5392394
2023-09-26,654.4645883
2023-08-17,446.7514545
2023-08-12,213.8836642
2023-10-26,601.3008924
2023-08-04,78.23016469
2023-09-05,383.4436945
2023-09-19,421.5526054
2023-07-07,130.6480734
2023-10-06,583.6113699
2024-01-05,22.03259558
2023-05-05,162.9237553
2023-12-16,64.68060653
2023-10-23,341.2815171
2023-10-08,177.9558253
2023-11-20,164.8754209
2023-11-17,75.90212305
2023-08-20,472.9258516
2023-05-11,87.9944367
2023-08-30,80.45226822
2024-02-12,253.4987011
2023-11-18,390.4044017
2023-12-10,96.54791156
2023-10-20,204.9362431
2023-12-25,146.2212144
2024-04-25,318.3752014
2023-09-07,679.7686564
2023-12-29,203.7191379
2024-04-01,670.8002966
2024-01-28,45.84243081
2023-10-22,167.9862042
2023-07-06,283.6740821
2024-03-30,496.4906463
2023-05-06,368.7879075
2024-01-01,119.632762
2023-08-29,297.1711978
2024-03-29,609.487673
2023-12-08,203.9956541
2023-06-23,103.2248489
2023-12-06,79.12793328
2024-03-06,265.3122351
2024-01-05,318.59844
2023-06-04,14.53598655
2024-03-30,167.0685737
2023-06-07,74.87661706
2023-06-23,149.4672107
2023-05-22,66.97916216
2024-01-09,254.9444671
2023-09-12,65.25385949
2023-08-16,58.75138652
2023-12-23,14.44630717
2023-05-27,186.1972908
2024-02-19,282.699952
2023-09-04,46.13788737
2024-01-18,106.9037591
2024-04-16,161.5490933
2023-10-12,344.1646753
2023-06-03,214.003839
2024-01-29,33.18142825
2023-10-01,158.640535
2023-11-10,172.9727877
2023-07-13,489.0878251
2023-12-13,578.425661
2023-11-28,71.17095043
2023-08-04,52.75734308
2023-06-21,143.7445641
2023-06-11,51.03955901
2023-12-28,111.0078772
2024-01-28,107.8731429
2023-12-21,15.4414504
2023-06-11,190.4194717
2024-01-10,147.9531461
2023-06-02,95.27806025
2023-07-21,58.60852793
2024-04-23,189.3968179
2023-10-14,351.0407421
2024-04-23,406.4620081
2023-06-25,159.9539736
2023-05-04,138.9492934
2023-10-03,61.24034629
2024-02-27,183.8090671
2024-03-29,69.44593337
2023-05-08,321.4844336
2023-08-14,26.26556452
2023-06-11,84.36396955
2023-05-30,297.087435
2024-04-21,45.30441444
2024-01-17,135.8711564
2023-12-05,78.85715258
2024-01-03,18.87893832
2024-03-15,67.2878896
2023-06-29,145.6076292
2023-05-30,235.226361
2023-10-16,39.74035479
2023-11-17,243.0442708
2023-12-23,194.0673714
2023-11-12,467.1341004
2023-12-25,265.5637314
2023-05-29,174.0733167
2024-04-01,485.3098336
2024-03-04,83.47478402
2024-03-21,395.6855683
2023-09-10,57.08031828
2023-10-14,488.4129396
2023-08-27,256.8665535
2024-02-14,78.92141572
2023-08-01,273.8307068
2024-01-09,86.37458235
2023-06-18,584.027597
2023-05-29,630.6209216
2023-12-10,235.4094814
2023-07-20,61.62312456
2023-06-20,148.6489862
2023-12-21,141.4901524
2023-08-14,258.3254211
2024-02-25,405.1122188
2023-06-21,254.7760138
2023-11-28,76.57365176
2024-03-21,98.19034797
2024-02-10,666.3335581
2023-06-12,172.5773691
2024-01-25,144.3310019
2023-12-28,130.6541125
2023-06-06,439.2754081
2023-09-26,232.3815328
2024-03-28,119.6105861
2024-02-05,330.0327141
2023-11-18,348.407764
2023-10-26,42.77980685
2024-01-30,353.884595
2023-09-14,425.4603983
2024-02-01,80.22314832
2023-10-20,141.9387493
2024-01-31,100.6232765
2023-12-04,292.2409346
2023-12-24,384.3943332
2023-10-12,496.4380746
2024-04-05,236.8428956
2023-04-30,144.8914188
2023-05-11,272.2252352
2024-03-31,127.6892402
2023-12-24,243.9360467
2024-03-04,510.3005398
2023-05-27,192.8619821
2023-05-30,207.7597029
2024-02-09,157.2469743
2023-12-03,290.5355747
2023-06-12,128.4791513
2023-09-23,592.4299632
2023-10-30,279.486879
2024-04-14,236.3666445
2023-11-08,847.8627971
2023-09-05,123.5002294
2023-10-10,228.6317375
2023-12-28,344.1475193
2023-05-08,51.13773826
2023-11-18,168.1254189
2024-03-01,475.9035634
2023-07-18,115.0894669
2023-12-03,512.0070611
2024-01-09,68.89281063
2023-12-04,460.4354216
2024-02-07,494.9657443
2023-06-06,99.3812432
2023-10-28,123.0422212
2023-12-12,91.98368622
2023-09-12,527.3472235
2024-01-10,667.8333244
2024-02-19,174.95055
2023-05-03,145.2305633
2023-08-01,552.3561623
2023-08-11,389.1984722
2023-07-14,44.8207878
2023-08-29,330.0406651
2023-10-18,712.2166334
2024-03-13,117.1344734
2023-08-05,39.87515491
2023-08-03,115.0896715
2024-04-18,57.70006918
2023-10-24,104.5569875
2023-10-30,297.182726
2023-06-19,184.1764676
2024-03-25,259.1289207
2024-02-23,388.436276
2024-03-25,99.70188982
2024-03-13,244.4577925
2023-12-25,299.0792596
2023-10-22,156.1957264
2023-11-16,241.1705571
2024-04-04,426.0908732
2024-01-01,37.29533307
2023-12-11,204.3804388
2024-02-24,433.8672055
2024-04-14,112.3130547
2023-09-01,576.672858
2023-05-02,335.0530703
2023-06-23,67.31208493
2024-01-20,131.6397533
2023-12-17,156.0515078
2023-12-04,439.3060238
2023-09-08,74.35457865
2023-05-07,245.3115367
2023-07-12,156.4706928
2023-07-25,71.14308893
2023-06-27,734.2649067
2024-02-09,391.2195329
2024-04-18,302.7400018
2023-10-13,70.96351857
2023-10-19,85.14223858
2024-04-03,285.9783086
2023-10-28,80.67143308
2023-09-23,784.0185018
2024-02-10,13.44358427
2023-07-14,165.9744844
2023-10-27,199.6993065
2023-06-28,241.9206279
2023-12-06,239.6018409
2023-06-09,653.3149932
2023-12-26,762.5496386
2024-03-16,332.0115862
2023-07-10,126.4633324
2023-07-15,23.62477219
2023-08-25,120.8976884
2023-05-22,372.5072196
2024-03-01,95.45163899
2024-02-10,204.3932798
2023-12-06,69.35045646
2023-08-27,573.6381073
2023-07-07,59.87239333
2024-04-24,98.42235074
2023-05-24,59.01041848
2024-03-04,343.7719873
2024-02-02,63.44416623
2024-04-23,453.944265
2023-06-21,226.2502332
2023-07-20,306.0264956
2023-10-23,707.3265059
2023-10-28,366.1162431
2023-07-12,204.3052543
2023-06-23,75.75197221
2023-10-12,251.9745016
2024-02-22,223.2808684
2023-06-09,270.2315459
2023-09-20,146.5961383
2024-03-01,79.81308056
2023-05-12,259.0368421
2023-08-13,279.9902164
2023-08-18,73.65485028
2024-01-08,158.9528804
2023-11-30,66.84156406
2023-12-31,165.0224434
2023-08-07,347.2735273
2023-05-18,361.3738627
2023-05-04,504.0079126
2023-10-06,178.1411693
2023-08-06,46.46846932
2023-05-14,247.1779911
2024-01-21,281.2097473
2024-04-13,786.378506
2023-08-11,41.92706966
2023-07-20,65.53032229
2023-12-30,182.5873597
2024-04-02,161.6168222
2023-10-17,151.0900911
2023-08-03,371.3767449
2023-07-19,265.8926078
2023-10-23,149.6825934
2024-03-21,262.5309438
2023-09-08,223.1580313
2024-04-17,62.78433393
2024-01-07,364.6208572
2023-07-07,242.6040419
2024-03-18,23.27816744
2024-01-14,592.7464696
2024-04-07,135.548713
2024-01-31,437.8297389
2024-04-07,783.0253098
2023-08-18,601.3808482
2023-08-17,137.2014191
2024-04-11,575.5427106
2023-08-12,487.1634591
2023-12-26,74.99231178
2023-05-16,84.62215815
2023-09-25,34.52433009
2024-02-25,316.013581
2023-06-11,101.4209518
2024-03-26,88.54449714
2024-01-29,76.43940767
2023-12-13,674.0358358
2024-04-09,330.4531363
2023-11-27,28.2443727
2023-05-28,277.9550632
2023-09-13,195.769307
2023-11-26,11.2125207
2024-01-18,220.3198507
2023-08-25,83.32729001
2024-01-17,150.3737692
2023-11-23,378.3328947
2023-06-17,187.8223043
2023-08-09,68.51113209
2023-08-07,506.5657303
2023-12-03,315.3229843
2023-08-12,681.8395652
2024-02-15,531.8716483
2023-07-11,463.9030032
2023-11-13,30.28519201
2023-06-27,70.34248714
2023-11-08,13.5724364
2024-04-07,188.2502188
2024-03-08,319.7713762
2023-08-02,23.7758386
2024-04-23,49.2218376
2024-02-05,290.5018637
2023-05-25,154.8034504
2023-08-27,796.8322654
2023-06-17,463.4068315
2023-09-09,108.8875472
2023-12-12,559.7019071
2024-04-27,718.4127144
2023-06-01,366.4644946
2023-09-07,491.0990112
2023-07-03,795.9858273
2023-11-20,223.9117299
2024-03-13,406.466921
2023-09-14,378.3363753
2024-03-19,152.5620503
2023-11-02,79.28384807
2023-11-21,388.6247917
2024-03-26,280.2018729
2023-12-27,520.2480056
2023-10-20,39.46000608
2023-12-18,112.6239584
2023-08-29,329.0498964
2023-09-07,93.72779308
2023-05-01,474.8504682
2023-08-21,120.5443346
2023-06-03,586.6270758
2024-02-10,71.81278977
2024-03-18,108.8643688
2023-11-18,511.3187661
2023-06-14,257.7330842
2024-02-27,60.93264887
2023-11-13,328.8086235
2023-11-12,300.505797
2024-03-23,394.7631455
2024-02-28,303.8098874
2023-11-07,198.7856459
2024-03-23,246.0623879
2023-12-25,88.6490713
2023-09-26,477.9299309
2024-04-04,464.8497625
2023-07-19,186.6921529
2023-11-16,137.5030666
2023-07-27,340.1754836
2023-11-20,459.7560868
2023-06-20,356.7566922
2023-07-26,339.7515867
2023-11-19,618.6899473
2023-05-18,28.31481829
2023-09-23,311.745931
2024-04-07,65.75170609
2024-03-26,115.6881383
2023-08-15,400.8728776
2023-08-29,217.9285926
2023-11-19,77.33076843
2023-05-17,396.3134899
2023-11-30,176.5285198
2024-02-26,234.2184305
2023-08-01,480.2351898
2023-11-19,655.723754
2023-06-10,153.8721234
2023-12-03,101.4036162
2023-08-26,257.9106659
2023-12-27,225.429907
2023-07-03,426.5587549
2023-06-26,114.5988742
2023-10-30,539.3092271
2023-06-03,200.0356874
2023-11-10,412.2639949
2023-07-08,19.92041373
2024-04-28,167.0419648
2023-06-27,156.3050394
2024-03-09,573.2600181
2024-03-11,43.28084922
2023-10-20,89.20327045
2024-01-08,306.2586603
2023-10-11,124.7428288
2023-10-14,811.5119274
2023-08-14,103.0435207
2024-03-27,147.7875109
2024-04-12,329.7483442
2023-08-27,81.47308296
2024-02-29,758.2905059
2024-04-08,333.0769609
2024-03-19,249.3060585
2023-05-01,86.97625278
2024-01-27,712.1087272
2023-07-07,158.7969909
2024-02-08,58.77136004
2023-06-27,299.8485933
2023-12-11,372.2454914
2023-11-04,375.7330741
2024-04-05,442.7363361
2024-01-03,447.5435858
2023-08-06,86.75438932
2023-09-28,131.4571661
2023-11-04,515.9489937
2024-03-13,195.7080077
2024-04-13,85.07783367
2023-05-19,50.22609234
2023-08-26,768.8194345
2023-07-13,184.615734
2023-09-29,67.05267291
2023-12-07,343.9870554
2023-12-06,468.5051445
2024-01-12,149.8705774
2023-08-15,78.92523346
2023-05-18,181.6475229
2024-04-04,183.4217532
2023-09-18,463.641219
2024-04-14,73.822356
2023-12-18,540.7329137
2023-08-13,168.6016664
2023-12-02,413.722218
2023-06-02,72.5129654
2023-08-24,147.2174412
2024-02-12,304.3786729
2023-07-13,160.7900379
2023-07-23,96.96916825
2024-01-16,616.4661413
2023-10-25,123.816744
2024-01-18,330.0645772
2023-09-20,180.6739398
2023-10-24,232.0944047
2024-01-09,211.5963906
2023-06-09,250.0330549
2023-12-08,605.4417206
2024-04-16,95.59357191
2024-01-30,132.7025822
2023-05-23,40.0191952
2024-03-28,14.5745191
2023-11-23,497.8966013
2023-11-02,415.586877
2023-08-06,240.302264
2024-02-07,467.1428077
2023-11-19,106.348208
2024-03-21,513.1430097
2023-10-16,167.989657
2023-05-17,150.7274706
2023-06-11,32.8974233
2023-09-03,389.482384
2024-01-12,126.379232
2024-02-13,15.27590239
2023-08-20,235.2995232
2023-11-03,495.743999
2024-03-14,80.48075406
2023-07-08,46.880951
2024-02-13,108.1932633
2024-02-26,280.4663597
2023-07-31,333.8885329
2023-10-26,247.2745414
2023-08-30,232.2307864
2023-06-03,64.87839438
2024-02-25,130.5342766
2024-02-20,238.5505075
2024-04-18,250.8680361
2024-01-31,139.2982207
2024-02-18,13.14413471
2024-03-04,141.552713
2024-01-12,284.9541709
2023-05-11,490.8978932
2023-06-25,487.660124
2023-12-30,141.1864391
2023-10-11,129.9029447
2024-04-15,774.6502397
2024-01-23,131.3087001
2023-07-18,347.1142883
2024-01-21,550.2716668
2024-03-25,88.65464208
2024-03-12,157.843854
2023-05-13,773.6986445
2023-05-11,643.6963233
2023-12-04,193.8882916
2023-07-27,83.3940085
2023-11-17,78.03895069
2024-01-22,45.66538181
2023-11-16,193.867053
2023-08-07,350.2387343
2023-05-03,172.3897449
2023-10-03,51.08626068
2023-07-05,461.6890038
2024-02-28,328.8029407
2024-01-31,666.461065
2023-12-15,372.0187454
2023-12-14,273.4710243
2024-03-06,76.26897562
2024-03-15,174.3327911
2023-08-29,71.29091432
2023-05-27,250.1214844
2024-04-19,128.5054965
2024-04-13,624.7198577
2023-12-14,28.07033424
2023-06-10,213.3909365
2024-02-16,122.6093534
2023-11-26,365.5673351
2023-12-10,43.66279221
2023-08-25,211.9870423
2024-02-02,191.6398875
2023-11-28,57.88844165
2024-03-23,83.2692435
2023-05-20,140.152645
2024-01-11,22.59399567
2024-01-13,361.2456734
2024-02-05,318.5185635
2023-10-04,278.8019732
2023-07-06,92.69710594
2023-05-08,224.8078917
2023-07-18,151.6165609
2023-12-26,39.66893753
2023-08-14,217.6793407
2024-03-19,420.431944
2024-04-11,127.4235282
2023-06-17,90.42190675
2023-07-13,105.3737405
2024-02-19,44.0154044
2023-05-25,285.427262
2023-08-19,488.4706762
2023-07-31,168.3677416
2023-11-02,358.6748646
2023-08-10,190.8312082
2023-09-07,381.9015706
2023-08-10,23.42186546
2023-06-02,115.7546724
2023-05-05,186.1580441
2024-01-24,56.75034388
2023-07-22,439.2210878
2023-12-03,519.9000958
2023-06-03,148.1982916
2023-08-06,338.6778938
2024-04-20,146.2558262
2023-09-09,740.8789592
2023-07-31,214.5464969
2023-06-28,256.9213229
2024-02-18,36.78142013
2024-04-11,34.95304753
2024-03-20,591.78957
2023-12-30,564.4797701
2023-09-07,52.72289278
2024-01-11,65.81702872
2024-04-27,138.538691
2023-05-19,838.453992
2023-06-14,125.6780684
2023-09-08,66.68734302
2023-05-08,86.38395525
2024-01-24,117.8318149
2024-02-15,200.4294522
2023-08-15,379.5963381
2024-02-21,271.9580946
2023-10-24,326.5185473
2024-03-28,139.5159435
2023-09-28,354.847532
2023-08-03,139.3661144
2024-02-24,69.03317471
2023-10-19,162.3541069
2024-02-08,101.9554079
2024-04-04,61.69823797
2023-11-27,347.4890744
2023-07-29,93.94185465
2023-08-23,399.3705598
2024-01-24,264.3051413
2023-12-29,219.3775679
2024-03-24,41.68707751
2023-11-08,54.34420799
2023-12-05,596.0424775
2024-02-20,311.2704901
2023-10-31,97.658129
2024-03-31,259.884126
2023-05-26,237.7667587
2023-11-24,242.3764374
2023-06-11,405.6436019
2023-05-27,202.1676414
2023-06-15,159.3010854
2023-05-02,527.8221013
2024-02-11,180.2507702
2024-02-25,509.6756291
2023-10-27,74.24383736
2024-04-07,78.55299963
2023-06-05,251.6597883
2024-03-27,141.4535193
2023-06-14,44.41205141
2023-05-31,779.7128156
2024-02-04,108.1611457
2023-07-06,40.01577831
2023-05-08,286.0134467
2024-04-19,195.845188
2023-12-11,258.158428
2024-04-11,154.773726
2024-01-31,144.1547086
2023-08-20,20.20788421
2024-03-19,58.92688462
2024-01-25,374.2764004
2023-09-19,192.0405618
2023-10-15,263.4691688
2024-01-13,63.91239224
2024-01-22,680.2820673
2023-08-14,408.2846414
2024-04-03,548.5427307
2023-05-26,314.1808002
2023-07-31,182.1299118
2024-04-01,591.202142
2023-12-06,59.48799572
2023-09-20,601.392675
2023-10-30,180.9780261
2024-01-02,189.8558994
2024-01-22,429.0794478
2023-07-17,220.1453414
2024-02-20,61.15184102
2023-08-12,87.28158871
2023-11-22,229.9149476
2023-07-30,256.4886087
2023-07-26,189.3759653
2023-09-25,443.0717958
2023-10-02,208.2494483
2024-01-03,516.2269318
2024-04-20,523.4043746
2024-02-22,217.4605294
2023-10-02,551.9422299
2023-11-18,468.0068919
2024-03-23,361.5331065
2023-05-19,23.84305958
2023-05-07,67.76472628
2023-08-21,625.8568873
2024-03-07,706.4645853
2023-05-03,178.3552663
2023-07-13,249.251596
2023-11-21,154.0155388
2023-09-22,118.969599
2023-07-29,294.1313797
2023-08-29,244.9462854
2023-08-23,92.0271192
2024-03-17,230.5534439
2024-01-15,63.22349335
2024-03-31,397.9714755
2023-11-17,503.7964216
2023-12-15,131.510878
2023-12-28,193.5226296
2023-05-08,226.4518262
2023-08-15,225.2268503
2023-07-28,370.2890483
2023-07-18,232.3792223
2024-03-02,258.3421492
2024-03-18,874.0747487
2023-11-20,341.5813113
2024-04-20,136.7123958
2023-08-18,63.79490224
2023-10-29,42.33884661
